🎵 音樂,#genre#
音乐汇357,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/48003513609e4c20bdcc7bb1296fac7c/1200.m3u8
音乐汇358,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/043cb981a8124432b7608b0bf2473bf4/1200.m3u8
音乐汇359,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/9a8087285b3f46c89761f88d9e528845/1200.m3u8
音乐汇360,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/660ab7d0f36740dabea0bdf84c92fc03/1200.m3u8
音乐汇361,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/6023501612124c698e784762d7f49cff/1200.m3u8
音乐汇362,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/4c2dd2e56914466a89f189e79ba53d21/1200.m3u8
音乐汇363,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/70b9c3ddebdf40f88b2a67f24e691fb5/1200.m3u8
音乐汇364,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/d22cde3b2f594516bd20cd884c19b6f3/1200.m3u8
音乐汇365,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/f1ea32e2a31a44989a1083428c092283/1200.m3u8
音乐汇366,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/91857114b7be45c5be5bd84ab0570f43/1200.m3u8
音乐汇367,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/24e8b3487ca04c9d8aaee145d4a75181/1200.m3u8
音乐汇368,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/47053d2693ae4618bcd2bc0a84cec974/1200.m3u8

抒情｜情歌,#genre#
裘正海-爱你十分泪七分,http://vodcdn.video.taobao.com/oss/ali-video/6ad63af2dc4b244d0dc773b2004374c3/video.m3u8
裘正海-爱我的人和我爱的人,http://bizcommon.alicdn.com/l2nDqpMmn6DGHnWzZQA/9Nbjzo7cialBKOcZ0fj%40%40hd.m3u8
叶倩文-我的爱对你说,http://bizcommon.alicdn.com/l2nDqpMmn6DGHnWzZQA/7xXG24i7EbZtCTOtSnh%40%40sd.m3u8
怀旧合集,http://vodcdn.video.taobao.com/oss/ali-video/8f45a35108ebe1b1951d2936007e3cd0/video.m3u8
经典合集,http://vodcdn.video.taobao.com/oss/ali-video/fe68ff471420aaefcb3a7f4f413ad3f4/video.m3u8
经典合集2,http://vodcdn.video.taobao.com/oss/ali-video/f2b27944f9960f3dbb2c6dd6c4679747/video.m3u8
怀旧音乐,http://vodcdn.video.taobao.com/oss/ali-video/84722d96b62883dafdcc154afbf0bb03/video.m3u8
陈慧娴-逝去的诺言,http://bizcommon.alicdn.com/l2nDqpMmn6DGHnWzZQA/i78cWdjCSglPJHDaedL%40%40ld.m3u8
